timestamp,open,high,low,close,volume
2022-02-21T21:00:00Z,262.44,266.55,258.42,261.87,8801330
2022-02-22T21:00:00Z,262.15,265.83,259.78,262.65,7678897
2022-02-23T21:00:00Z,261.90,267.80,261.45,262.88,11040358
2022-02-24T21:00:00Z,264.29,266.72,254.86,259.63,6967962
2022-02-25T21:00:00Z,259.52,262.36,256.35,261.33,6566801
2022-02-28T21:00:00Z,261.33,265.92,259.12,262.94,11280656
2022-03-01T21:00:00Z,262.83,266.43,260.62,265.90,6804695
2022-03-02T21:00:00Z,265.76,271.14,261.46,269.00,7374406
2022-03-03T21:00:00Z,268.89,270.34,263.80,266.37,5570041
2022-03-04T21:00:00Z,266.28,270.56,262.03,265.82,6401221
2022-03-07T21:00:00Z,266.44,267.40,261.04,264.23,9595896
2022-03-08T21:00:00Z,264.88,265.62,260.49,261.19,8480394
2022-03-09T21:00:00Z,260.37,266.73,257.41,263.71,6300830
2022-03-10T21:00:00Z,264.27,266.39,262.76,266.15,10790567
2022-03-11T21:00:00Z,266.84,268.07,263.28,264.43,4906511
2022-03-14T21:00:00Z,263.26,264.99,260.78,261.44,10364349
2022-03-15T21:00:00Z,262.72,266.82,258.30,259.20,5270811
2022-03-16T21:00:00Z,259.11,262.64,258.79,259.19,8406870
2022-03-17T21:00:00Z,259.13,260.07,257.64,259.09,6594006
2022-03-18T21:00:00Z,259.82,266.66,257.52,265.23,6279658
2022-03-21T21:00:00Z,264.54,265.04,259.36,264.14,10234564
2022-03-22T21:00:00Z,264.31,266.63,262.01,262.75,5756159
2022-03-23T21:00:00Z,261.73,266.22,258.80,264.98,5315703
2022-03-24T21:00:00Z,265.62,268.56,259.81,263.67,12646671
2022-03-25T21:00:00Z,264.48,265.83,263.58,264.83,7536379
2022-03-28T21:00:00Z,265.98,267.51,264.45,267.19,4618054
2022-03-29T21:00:00Z,267.95,268.60,265.22,266.52,6457347
2022-03-30T21:00:00Z,265.86,266.67,262.83,265.46,7136106
2022-03-31T21:00:00Z,265.50,266.06,262.06,264.15,6355214
2022-04-01T21:00:00Z,262.04,267.55,260.64,266.39,4808470
2022-04-04T21:00:00Z,264.39,265.23,260.99,262.30,11995439
2022-04-05T21:00:00Z,261.49,263.29,258.94,262.16,13374137
2022-04-06T21:00:00Z,262.01,262.45,259.46,260.56,6133202
2022-04-07T21:00:00Z,260.77,266.98,258.59,261.15,6915437
2022-04-08T21:00:00Z,259.87,263.61,259.86,261.83,10115108
2022-04-11T21:00:00Z,261.58,264.84,259.85,262.42,7053154
2022-04-12T21:00:00Z,261.71,265.60,260.86,263.61,9597622
2022-04-13T21:00:00Z,264.08,267.81,263.86,266.61,11091057
2022-04-14T21:00:00Z,267.29,267.30,261.26,262.54,13867147
2022-04-15T21:00:00Z,262.20,264.98,261.86,262.84,7349264
2022-04-18T21:00:00Z,264.20,264.91,261.62,263.04,6470231
2022-04-19T21:00:00Z,263.83,267.25,255.74,260.21,8819629
2022-04-20T21:00:00Z,259.45,264.25,259.40,262.48,8428459
2022-04-21T21:00:00Z,263.12,264.02,258.75,258.94,7185807
2022-04-22T21:00:00Z,259.86,261.22,256.24,258.25,8901461
2022-04-25T21:00:00Z,258.50,265.96,256.54,256.82,6146694
2022-04-26T21:00:00Z,256.95,260.79,255.51,256.64,16886714
2022-04-27T21:00:00Z,255.31,256.70,251.12,254.39,8312353
2022-04-28T21:00:00Z,253.79,254.62,252.01,254.34,4772879
2022-04-29T21:00:00Z,253.21,253.28,250.88,251.66,10575359
2022-05-02T21:00:00Z,250.77,252.46,245.94,247.60,13089674
2022-05-03T21:00:00Z,248.11,250.98,245.51,247.85,11204555
2022-05-04T21:00:00Z,249.02,249.32,247.01,247.55,19031566
2022-05-05T21:00:00Z,247.30,249.90,242.82,246.58,4957041
2022-05-06T21:00:00Z,247.10,247.22,242.96,244.70,12601427
2022-05-09T21:00:00Z,244.17,246.72,242.97,246.64,7318538
2022-05-10T21:00:00Z,247.18,251.26,243.61,243.64,4393324
2022-05-11T21:00:00Z,244.25,248.17,242.20,246.08,8521401
2022-05-12T21:00:00Z,245.74,246.42,244.72,244.73,7313125
2022-05-13T21:00:00Z,244.45,250.03,242.70,249.62,7471420
2022-05-16T21:00:00Z,249.38,256.41,244.82,252.26,11350905
2022-05-17T21:00:00Z,252.56,256.23,251.41,255.72,9000650
2022-05-18T21:00:00Z,256.00,256.85,251.02,253.40,4964013
2022-05-19T21:00:00Z,254.07,256.45,252.57,255.07,10095958
2022-05-20T21:00:00Z,255.48,256.79,254.95,255.80,6482146
2022-05-23T21:00:00Z,255.86,256.25,254.28,255.32,6182186
2022-05-24T21:00:00Z,255.91,260.58,254.80,256.57,6028877
2022-05-25T21:00:00Z,256.81,259.51,254.88,258.27,15551324
2022-05-26T21:00:00Z,260.45,262.40,256.71,258.37,12114563
2022-05-27T21:00:00Z,257.94,261.80,256.67,259.66,7948319
2022-05-30T21:00:00Z,258.37,261.08,256.52,258.25,11659868
2022-05-31T21:00:00Z,258.40,261.17,256.44,259.99,5525135
2022-06-01T21:00:00Z,259.78,263.47,257.99,258.10,9042810
2022-06-02T21:00:00Z,258.19,265.63,255.57,260.80,4917372
2022-06-03T21:00:00Z,261.84,264.30,261.65,262.36,6856899
2022-06-06T21:00:00Z,263.08,264.50,260.37,261.22,6638678
2022-06-07T21:00:00Z,259.89,264.27,259.24,262.69,12148943
2022-06-08T21:00:00Z,263.55,266.85,261.44,264.76,9670856
2022-06-09T21:00:00Z,263.84,268.34,262.66,267.79,12353786
2022-06-10T21:00:00Z,267.29,271.28,266.85,270.20,5859026
2022-06-13T21:00:00Z,269.93,271.49,261.85,265.81,7624632
2022-06-14T21:00:00Z,267.05,271.22,261.22,269.36,11596577
2022-06-15T21:00:00Z,267.21,276.04,267.03,272.20,11604278
2022-06-16T21:00:00Z,272.53,278.99,268.77,271.54,7704225
2022-06-17T21:00:00Z,271.89,274.40,267.99,271.52,16192835
2022-06-20T21:00:00Z,271.06,273.60,268.38,271.75,7926588
2022-06-21T21:00:00Z,271.41,274.66,264.30,266.56,7183485
2022-06-22T21:00:00Z,265.92,267.40,262.31,265.59,7733858
2022-06-23T21:00:00Z,265.80,271.34,263.74,267.58,10326081
2022-06-24T21:00:00Z,267.04,268.51,261.59,264.44,6608048
2022-06-27T21:00:00Z,264.45,265.08,262.70,263.28,8539432
2022-06-28T21:00:00Z,264.01,265.13,259.82,262.71,8393053
2022-06-29T21:00:00Z,262.64,272.23,260.72,269.86,6686314
2022-06-30T21:00:00Z,269.94,271.00,266.20,269.07,7264080
2022-07-01T21:00:00Z,269.25,274.74,266.73,273.63,5641104
2022-07-04T21:00:00Z,274.17,276.40,273.40,273.74,14088857
2022-07-05T21:00:00Z,272.44,274.45,270.57,272.23,7975175
2022-07-06T21:00:00Z,271.24,274.81,270.87,272.68,10480881
2022-07-07T21:00:00Z,272.16,274.15,269.72,270.29,7170059
2022-07-08T21:00:00Z,269.83,271.13,269.10,271.09,5782935
2022-07-11T21:00:00Z,271.66,273.71,268.97,269.84,9318640
2022-07-12T21:00:00Z,269.98,273.38,268.49,271.04,9701502
2022-07-13T21:00:00Z,270.28,272.20,266.36,267.84,7809823
2022-07-14T21:00:00Z,266.78,271.37,266.44,270.33,17320266
2022-07-15T21:00:00Z,271.32,272.71,267.98,268.52,6495047
2022-07-18T21:00:00Z,268.46,271.87,267.95,270.53,8540515
2022-07-19T21:00:00Z,270.12,272.04,265.96,267.53,4847896
2022-07-20T21:00:00Z,266.34,269.14,265.41,267.55,4390468
2022-07-21T21:00:00Z,266.36,271.89,262.99,268.10,6230108
2022-07-22T21:00:00Z,267.93,271.65,265.12,271.16,6327498
2022-07-25T21:00:00Z,269.85,272.29,266.03,269.57,4096574
2022-07-26T21:00:00Z,269.31,269.74,266.60,268.69,10189595
2022-07-27T21:00:00Z,269.43,272.60,266.83,268.99,4818053
2022-07-28T21:00:00Z,268.17,271.49,263.98,268.57,6803584
2022-07-29T21:00:00Z,268.33,274.04,267.60,272.78,7782087
2022-08-01T21:00:00Z,273.12,273.57,268.81,272.56,8807080
2022-08-02T21:00:00Z,272.13,276.47,271.10,275.31,8242856
2022-08-03T21:00:00Z,276.15,279.08,269.17,274.26,6294607
2022-08-04T21:00:00Z,275.02,275.03,271.59,273.78,8870045
2022-08-05T21:00:00Z,274.95,275.20,271.80,273.22,10122537
2022-08-08T21:00:00Z,272.34,278.65,272.30,275.50,7449412
2022-08-09T21:00:00Z,274.92,280.67,269.19,271.20,5552171
2022-08-10T21:00:00Z,272.09,279.69,270.20,275.45,12686489
2022-08-11T21:00:00Z,275.41,280.52,274.57,275.02,10224967
2022-08-12T21:00:00Z,275.38,276.57,271.80,274.03,12061653
2022-08-15T21:00:00Z,274.56,274.75,271.21,274.26,9965040
2022-08-16T21:00:00Z,275.41,276.17,272.58,275.84,9729389
2022-08-17T21:00:00Z,276.27,276.45,269.16,276.04,6049254
2022-08-18T21:00:00Z,276.25,279.11,275.84,277.02,8294520
2022-08-19T21:00:00Z,277.53,278.13,275.59,276.73,10495370
2022-08-22T21:00:00Z,275.88,278.05,272.80,277.11,7097955
2022-08-23T21:00:00Z,278.05,282.16,276.52,281.22,15132345
2022-08-24T21:00:00Z,281.21,281.87,280.33,281.08,7759911
2022-08-25T21:00:00Z,281.22,283.81,278.60,283.12,10259261
2022-08-26T21:00:00Z,283.06,287.75,281.06,284.84,9112336
2022-08-29T21:00:00Z,284.58,286.81,282.62,284.33,4630307
2022-08-30T21:00:00Z,285.54,287.14,284.04,284.31,5715966
2022-08-31T21:00:00Z,283.91,285.74,278.65,283.91,6425868
2022-09-01T21:00:00Z,282.59,284.96,277.62,282.38,9847589
2022-09-02T21:00:00Z,281.65,283.57,276.90,282.76,8166323
2022-09-05T21:00:00Z,284.19,284.55,280.73,281.81,6676958
2022-09-06T21:00:00Z,282.49,284.15,274.86,277.08,7088889
2022-09-07T21:00:00Z,276.80,280.49,276.04,279.33,7355692
2022-09-08T21:00:00Z,278.80,279.16,275.58,277.18,9507339
2022-09-09T21:00:00Z,276.80,284.50,273.76,276.87,3243606
2022-09-12T21:00:00Z,276.58,279.67,272.85,277.08,9960976
2022-09-13T21:00:00Z,278.21,281.83,275.85,278.91,10012964
2022-09-14T21:00:00Z,279.08,281.04,272.32,275.84,14477474
2022-09-15T21:00:00Z,276.34,277.29,270.18,277.02,9853739
2022-09-16T21:00:00Z,276.84,280.80,276.40,278.74,11267622
2022-09-19T21:00:00Z,279.31,283.48,278.04,281.18,15561652
2022-09-20T21:00:00Z,282.43,285.75,279.85,280.42,9253555
2022-09-21T21:00:00Z,279.46,279.53,277.36,277.57,6716382
2022-09-22T21:00:00Z,277.01,277.88,270.39,277.47,6232866
2022-09-23T21:00:00Z,278.07,281.32,271.70,275.49,6041450
2022-09-26T21:00:00Z,275.59,276.12,274.28,275.31,6816203
2022-09-27T21:00:00Z,275.67,276.17,270.33,273.13,6405850
2022-09-28T21:00:00Z,273.82,280.44,272.57,274.53,7574017
2022-09-29T21:00:00Z,274.68,277.27,270.45,275.79,9511012
2022-09-30T21:00:00Z,276.43,277.33,274.66,276.02,7263683
2022-10-03T21:00:00Z,275.96,277.10,275.39,275.99,8133906
2022-10-04T21:00:00Z,275.30,275.71,266.94,270.15,8739678
2022-10-05T21:00:00Z,271.15,272.91,268.26,268.95,10198042
2022-10-06T21:00:00Z,268.64,275.36,266.24,267.57,5652960
2022-10-07T21:00:00Z,267.61,269.94,266.84,267.01,10493898
2022-10-10T21:00:00Z,268.04,270.96,265.24,268.53,11999866
2022-10-11T21:00:00Z,267.39,270.95,264.62,270.12,6877501
2022-10-12T21:00:00Z,270.42,272.17,264.04,266.69,6214174
2022-10-13T21:00:00Z,266.05,269.66,263.13,264.50,6295226
2022-10-14T21:00:00Z,264.32,265.90,259.04,263.23,7532122
2022-10-17T21:00:00Z,262.41,263.87,256.25,260.13,6162168
2022-10-18T21:00:00Z,260.36,261.32,259.69,259.73,6353797
2022-10-19T21:00:00Z,260.15,262.55,257.83,262.04,10494873
2022-10-20T21:00:00Z,262.13,267.25,260.78,263.12,11259277
2022-10-21T21:00:00Z,263.62,268.13,261.39,265.29,5187453
2022-10-24T21:00:00Z,264.62,273.74,259.58,267.50,13637181
2022-10-25T21:00:00Z,268.48,269.60,268.17,269.50,6035762
2022-10-26T21:00:00Z,268.82,271.34,267.40,269.43,8118321
2022-10-27T21:00:00Z,268.81,272.75,267.52,272.59,10897270
2022-10-28T21:00:00Z,272.93,281.67,271.90,277.18,8179918
2022-10-31T21:00:00Z,276.80,282.97,276.60,278.24,5228364
2022-11-01T21:00:00Z,277.53,279.04,275.79,277.44,7153879
2022-11-02T21:00:00Z,276.60,278.44,276.50,276.84,5797554
2022-11-03T21:00:00Z,277.41,278.28,269.60,274.96,10168974
2022-11-04T21:00:00Z,273.96,277.08,272.16,273.70,7189411
2022-11-07T21:00:00Z,273.45,274.05,270.17,272.28,11639164
2022-11-08T21:00:00Z,271.81,273.21,269.22,270.19,3701130
2022-11-09T21:00:00Z,269.67,275.41,266.36,274.45,10776269
2022-11-10T21:00:00Z,273.18,276.16,271.35,275.02,14230998
2022-11-11T21:00:00Z,275.27,278.00,267.47,272.46,11140587
2022-11-14T21:00:00Z,273.50,276.56,272.78,274.97,6816612
2022-11-15T21:00:00Z,275.23,276.50,270.70,271.85,8881566
2022-11-16T21:00:00Z,271.52,275.12,269.10,271.87,6916408
2022-11-17T21:00:00Z,272.08,272.96,266.59,269.66,10677748
2022-11-18T21:00:00Z,269.03,272.63,268.80,272.11,8066105
2022-11-21T21:00:00Z,272.32,274.16,271.09,272.83,6250056
2022-11-22T21:00:00Z,271.58,277.54,269.90,275.94,15648085
2022-11-23T21:00:00Z,275.95,278.49,272.79,278.33,4610264
2022-11-24T21:00:00Z,276.89,288.17,276.82,282.07,8365044
2022-11-25T21:00:00Z,281.01,284.28,279.97,284.02,7701941
2022-11-28T21:00:00Z,283.20,283.65,278.80,283.36,5372965
2022-11-29T21:00:00Z,283.30,285.10,283.12,284.30,7539911
2022-11-30T21:00:00Z,285.11,286.49,279.64,279.65,7248526
2022-12-01T21:00:00Z,280.79,284.27,276.97,281.37,16845581
2022-12-02T21:00:00Z,281.13,283.73,279.93,282.29,8947728
2022-12-05T21:00:00Z,281.87,284.94,280.75,281.24,8414637
2022-12-06T21:00:00Z,281.83,285.06,281.20,282.90,7104855
2022-12-07T21:00:00Z,282.34,284.02,280.35,283.64,7439667
2022-12-08T21:00:00Z,283.76,286.84,283.37,284.14,11739838
2022-12-09T21:00:00Z,284.66,286.69,284.27,284.32,6626118
2022-12-12T21:00:00Z,286.03,289.88,284.05,285.30,4113990
2022-12-13T21:00:00Z,285.91,288.32,282.11,282.56,9181182
2022-12-14T21:00:00Z,281.49,284.60,277.59,281.28,6067232
2022-12-15T21:00:00Z,280.61,282.04,279.87,281.30,9326389
2022-12-16T21:00:00Z,281.65,282.54,278.27,279.60,6952888
2022-12-19T21:00:00Z,278.36,283.16,276.48,281.72,7861564
2022-12-20T21:00:00Z,282.52,283.17,279.25,281.24,14940783
2022-12-21T21:00:00Z,281.87,283.20,278.89,280.70,7900177
2022-12-22T21:00:00Z,281.34,281.62,279.26,280.79,10170929
2022-12-23T21:00:00Z,280.25,281.07,277.16,278.93,7952531
2022-12-26T21:00:00Z,280.44,282.74,277.04,278.56,10107294
2022-12-27T21:00:00Z,278.97,280.60,278.45,278.50,8956537
2022-12-28T21:00:00Z,277.89,281.40,273.86,275.74,8565875
2022-12-29T21:00:00Z,275.07,281.07,274.77,276.36,6505819
2022-12-30T21:00:00Z,277.04,280.67,272.12,278.07,5581154
2023-01-02T21:00:00Z,277.84,282.17,275.10,280.16,9728732
2023-01-03T21:00:00Z,279.78,280.66,279.17,280.52,4973369
2023-01-04T21:00:00Z,279.05,284.40,278.98,283.62,11728912
2023-01-05T21:00:00Z,283.05,286.56,273.42,280.85,10360410
2023-01-06T21:00:00Z,280.66,282.24,274.41,278.15,11444784
2023-01-09T21:00:00Z,277.02,279.76,271.96,279.73,7209350
2023-01-10T21:00:00Z,279.35,282.06,277.56,279.99,5795327
2023-01-11T21:00:00Z,280.80,282.84,275.67,277.74,4615958
2023-01-12T21:00:00Z,277.52,281.43,275.20,277.10,21256514
2023-01-13T21:00:00Z,277.85,281.84,276.54,279.15,7934477
2023-01-16T21:00:00Z,278.90,279.22,274.96,276.34,6252190
2023-01-17T21:00:00Z,277.02,277.99,272.22,273.61,5306732
2023-01-18T21:00:00Z,273.43,280.18,270.36,274.19,5708173
2023-01-19T21:00:00Z,274.72,274.87,268.94,272.76,11797566
2023-01-20T21:00:00Z,272.45,278.31,272.16,274.48,8861370
2023-01-23T21:00:00Z,275.07,275.91,273.86,274.71,4292187
2023-01-24T21:00:00Z,273.69,276.16,269.69,270.73,6669490
2023-01-25T21:00:00Z,271.05,272.37,266.39,269.79,14276860
2023-01-26T21:00:00Z,270.18,271.01,266.18,269.90,3928587
2023-01-27T21:00:00Z,269.69,270.25,262.76,265.95,19166922
2023-01-30T21:00:00Z,266.58,267.89,261.96,266.24,6385691
2023-01-31T21:00:00Z,266.93,268.04,262.93,263.97,11910858
2023-02-01T21:00:00Z,263.36,264.81,263.28,263.84,9963104
2023-02-02T21:00:00Z,264.78,265.08,259.26,264.02,7404928
2023-02-03T21:00:00Z,263.71,268.53,263.12,265.70,8964680
2023-02-06T21:00:00Z,265.78,266.85,259.12,260.03,6556009
2023-02-07T21:00:00Z,260.21,261.25,256.34,259.37,7733507
2023-02-08T21:00:00Z,259.71,261.35,258.47,258.94,7745882
2023-02-09T21:00:00Z,259.64,261.45,257.66,257.71,8682189
2023-02-10T21:00:00Z,258.29,263.99,257.73,261.59,8080277
2023-02-13T21:00:00Z,261.29,263.52,261.15,263.44,11602748
2023-02-14T21:00:00Z,263.17,264.47,256.64,261.10,9869963
2023-02-15T21:00:00Z,261.44,266.79,260.16,263.34,9525289
2023-02-16T21:00:00Z,263.92,268.45,261.79,265.46,5949120
2023-02-17T21:00:00Z,264.54,264.91,262.67,263.44,10675652
2023-02-20T21:00:00Z,263.60,264.23,262.18,263.83,10337968
2023-02-21T21:00:00Z,262.82,264.71,262.49,264.65,12830038
2023-02-22T21:00:00Z,264.57,264.74,260.74,263.06,8765143
2023-02-23T21:00:00Z,262.49,263.37,257.96,260.81,6327449
2023-02-24T21:00:00Z,262.34,263.62,256.25,259.26,10083867
2023-02-27T21:00:00Z,259.77,261.96,255.41,260.46,4417470
2023-02-28T21:00:00Z,260.28,261.07,254.10,257.39,4893200
2023-03-01T21:00:00Z,258.20,259.53,256.35,257.49,7343444
2023-03-02T21:00:00Z,257.14,257.25,254.46,255.83,20233955
2023-03-03T21:00:00Z,257.13,258.24,250.18,255.41,5329936
2023-03-06T21:00:00Z,254.73,257.94,249.98,252.31,5006438
2023-03-07T21:00:00Z,251.30,252.54,250.36,251.38,5410515
2023-03-08T21:00:00Z,250.83,252.98,247.11,248.89,8709398
2023-03-09T21:00:00Z,248.27,253.93,247.62,251.39,3613895
2023-03-10T21:00:00Z,250.68,254.69,250.03,252.20,7836076
2023-03-13T21:00:00Z,252.70,254.76,248.19,250.40,7652250
2023-03-14T21:00:00Z,250.44,251.96,248.70,251.52,9555428
2023-03-15T21:00:00Z,251.80,253.72,249.19,251.93,4386969
2023-03-16T21:00:00Z,251.74,251.92,251.23,251.36,4669530
2023-03-17T21:00:00Z,252.56,253.03,248.75,248.82,8539532
2023-03-20T21:00:00Z,248.27,248.71,239.11,242.75,12293653
2023-03-21T21:00:00Z,242.45,248.73,240.19,245.15,9963363
2023-03-22T21:00:00Z,244.48,250.48,242.13,248.25,10936898
2023-03-23T21:00:00Z,248.55,249.28,247.75,248.76,9608730
2023-03-24T21:00:00Z,250.02,251.91,247.75,248.88,6719192
2023-03-27T21:00:00Z,248.95,250.41,247.01,249.11,9817767
2023-03-28T21:00:00Z,249.32,251.42,245.27,245.55,10299063
2023-03-29T21:00:00Z,245.46,246.23,243.82,244.33,11260665
2023-03-30T21:00:00Z,244.07,247.34,242.12,244.36,7259049
2023-03-31T21:00:00Z,243.80,245.95,238.24,240.87,10188606
2023-04-03T21:00:00Z,241.44,244.48,240.67,242.62,9814590
2023-04-04T21:00:00Z,242.56,247.13,235.96,240.73,7869485
2023-04-05T21:00:00Z,240.11,243.77,238.60,241.82,10566362
2023-04-06T21:00:00Z,242.11,243.65,241.53,242.96,7652496
2023-04-07T21:00:00Z,242.88,245.28,240.74,243.25,9937987
2023-04-10T21:00:00Z,243.23,247.08,242.83,246.97,7601515
2023-04-11T21:00:00Z,246.69,247.22,245.46,246.97,7037928
2023-04-12T21:00:00Z,246.73,246.86,243.93,245.03,6972305
2023-04-13T21:00:00Z,244.75,248.62,241.21,243.99,13530755
2023-04-14T21:00:00Z,244.26,244.56,242.74,243.44,9001345
2023-04-17T21:00:00Z,243.82,248.24,241.21,244.48,8654869
2023-04-18T21:00:00Z,245.27,247.18,243.76,246.17,8688223
2023-04-19T21:00:00Z,246.67,249.19,245.21,247.62,8083384
2023-04-20T21:00:00Z,248.19,253.56,244.54,249.60,10244027
2023-04-21T21:00:00Z,250.18,256.87,249.07,252.45,15145921
2023-04-24T21:00:00Z,252.99,256.62,250.22,256.04,7226644
2023-04-25T21:00:00Z,255.22,261.43,252.97,257.68,10734501
2023-04-26T21:00:00Z,257.75,259.51,256.51,259.05,5656880
2023-04-27T21:00:00Z,259.67,262.68,259.15,261.65,7244424
2023-04-28T21:00:00Z,260.99,266.85,260.45,264.02,4642935
2023-05-01T21:00:00Z,263.47,267.90,261.64,264.81,5872287
2023-05-02T21:00:00Z,265.06,267.72,256.69,259.53,5069155
2023-05-03T21:00:00Z,259.92,260.78,254.20,259.73,6806869
2023-05-04T21:00:00Z,258.83,260.60,257.17,260.10,6309453
2023-05-05T21:00:00Z,259.29,262.77,258.26,261.21,8336428
2023-05-08T21:00:00Z,261.37,264.54,258.40,261.50,7384797
2023-05-09T21:00:00Z,261.69,265.61,259.05,263.90,6473527
2023-05-10T21:00:00Z,264.62,267.57,264.60,266.47,8667477
2023-05-11T21:00:00Z,266.21,270.09,264.88,267.08,8859369
2023-05-12T21:00:00Z,267.05,272.01,264.50,268.70,12385623
2023-05-15T21:00:00Z,267.80,268.84,263.80,267.96,8585831
2023-05-16T21:00:00Z,267.99,270.09,267.09,268.39,8480452
2023-05-17T21:00:00Z,268.23,269.12,266.60,267.05,6334647
2023-05-18T21:00:00Z,267.11,270.78,266.72,268.27,12671299
2023-05-19T21:00:00Z,268.49,272.53,263.79,265.84,5792831
2023-05-22T21:00:00Z,265.73,269.67,264.53,266.34,8633405
2023-05-23T21:00:00Z,265.64,268.18,263.61,267.95,10638560
2023-05-24T21:00:00Z,267.40,273.75,265.45,271.37,11449187
2023-05-25T21:00:00Z,270.83,272.84,266.49,270.45,13307886
2023-05-26T21:00:00Z,270.77,273.66,265.55,268.26,7392323
2023-05-29T21:00:00Z,269.31,270.07,267.53,267.72,6415880
2023-05-30T21:00:00Z,268.43,270.08,267.16,267.55,5903342
2023-05-31T21:00:00Z,267.67,270.20,267.37,268.16,11410021
2023-06-01T21:00:00Z,269.00,271.75,263.55,267.19,6031847
2023-06-02T21:00:00Z,268.41,271.25,266.32,267.66,10123824
2023-06-05T21:00:00Z,267.85,269.94,266.32,266.96,8766109
2023-06-06T21:00:00Z,267.98,270.16,264.98,267.22,8106359
2023-06-07T21:00:00Z,266.54,269.59,264.02,265.25,4788657
2023-06-08T21:00:00Z,266.28,270.37,263.75,264.56,8694683
2023-06-09T21:00:00Z,264.34,266.09,260.99,262.14,8766287
2023-06-12T21:00:00Z,263.39,266.35,260.28,261.24,6179304
2023-06-13T21:00:00Z,261.26,271.29,260.62,266.67,5902887
2023-06-14T21:00:00Z,267.22,269.12,265.88,268.34,9001357
2023-06-15T21:00:00Z,269.39,269.77,261.77,262.17,13279351
2023-06-16T21:00:00Z,260.70,265.21,259.56,261.78,11376560
2023-06-19T21:00:00Z,260.78,262.61,255.34,258.04,5688834
2023-06-20T21:00:00Z,258.18,261.09,257.35,259.15,8784364
2023-06-21T21:00:00Z,259.68,261.85,255.88,258.81,10448776
2023-06-22T21:00:00Z,259.27,263.49,254.11,256.71,9532493
2023-06-23T21:00:00Z,256.55,257.22,252.76,255.14,5550931
2023-06-26T21:00:00Z,256.28,258.96,250.79,253.06,22547236
2023-06-27T21:00:00Z,253.32,256.32,252.79,255.30,14235596
2023-06-28T21:00:00Z,256.05,258.29,253.02,256.30,5801461
2023-06-29T21:00:00Z,256.43,258.54,253.76,254.57,25648531
2023-06-30T21:00:00Z,254.24,260.33,252.67,258.12,11997266
2023-07-03T21:00:00Z,258.19,258.21,254.23,254.48,12731912
2023-07-04T21:00:00Z,254.51,254.97,250.11,254.43,4120509
2023-07-05T21:00:00Z,254.54,257.43,249.51,256.05,5709695
2023-07-06T21:00:00Z,255.12,258.93,253.94,255.12,11670451
2023-07-07T21:00:00Z,255.01,258.65,253.41,256.08,5522177
2023-07-10T21:00:00Z,256.17,257.70,254.40,255.14,10500965
2023-07-11T21:00:00Z,255.87,259.55,255.36,258.09,5774562
2023-07-12T21:00:00Z,259.28,262.11,254.05,256.80,13061976
2023-07-13T21:00:00Z,257.53,261.84,253.12,259.22,6146113
