timestamp,open,high,low,close,volume
2022-05-12T21:00:00Z,112.84,113.72,110.59,111.89,2416374
2022-05-13T21:00:00Z,111.38,112.86,107.89,110.41,2543927
2022-05-16T21:00:00Z,110.86,111.06,104.25,109.07,6798787
2022-05-17T21:00:00Z,109.56,112.43,105.14,107.18,2833429
2022-05-18T21:00:00Z,106.83,109.38,103.92,104.30,3093244
2022-05-19T21:00:00Z,105.16,105.55,104.46,105.35,2424451
2022-05-20T21:00:00Z,105.07,108.61,102.41,103.82,3231217
2022-05-23T21:00:00Z,103.16,104.83,101.31,102.08,2289642
2022-05-24T21:00:00Z,102.66,104.08,100.03,101.09,4003272
2022-05-25T21:00:00Z,101.35,103.19,99.74,100.00,3226684
2022-05-26T21:00:00Z,99.30,100.85,96.39,99.84,8330482
2022-05-27T21:00:00Z,99.58,101.99,99.13,99.78,2942354
2022-05-30T21:00:00Z,99.73,101.42,95.97,97.38,4530299
2022-05-31T21:00:00Z,97.34,97.36,94.72,95.74,2639399
2022-06-01T21:00:00Z,95.34,96.23,94.67,95.99,5084134
2022-06-02T21:00:00Z,95.57,98.33,92.97,96.74,4558670
2022-06-03T21:00:00Z,96.30,96.54,95.40,95.69,5258835
2022-06-06T21:00:00Z,95.75,96.51,93.05,94.52,7053076
2022-06-07T21:00:00Z,94.06,95.76,92.30,94.45,3364702
2022-06-08T21:00:00Z,94.00,98.30,93.52,95.90,2566356
2022-06-09T21:00:00Z,95.66,95.77,95.17,95.65,3125947
2022-06-10T21:00:00Z,95.38,95.92,94.52,95.02,4317158
2022-06-13T21:00:00Z,95.69,96.18,93.61,94.84,4824060
2022-06-14T21:00:00Z,94.67,95.80,92.99,93.53,3398716
2022-06-15T21:00:00Z,94.30,96.15,90.69,93.83,4535342
2022-06-16T21:00:00Z,94.13,95.36,93.45,94.97,2738621
2022-06-17T21:00:00Z,94.98,96.54,94.74,95.44,2938889
2022-06-20T21:00:00Z,95.65,96.47,91.16,92.28,3416118
2022-06-21T21:00:00Z,92.58,94.18,91.68,92.53,2029812
2022-06-22T21:00:00Z,92.94,98.02,92.17,95.48,5298144
2022-06-23T21:00:00Z,95.66,97.07,94.12,95.22,3017275
2022-06-24T21:00:00Z,95.78,97.51,95.01,96.04,3250210
2022-06-27T21:00:00Z,96.25,99.10,92.85,93.17,4277254
2022-06-28T21:00:00Z,93.32,93.99,89.99,91.71,4008093
2022-06-29T21:00:00Z,90.93,91.07,88.01,90.90,4009687
2022-06-30T21:00:00Z,90.15,92.48,89.09,91.61,2600796
2022-07-01T21:00:00Z,91.65,94.60,90.24,90.38,1741867
2022-07-04T21:00:00Z,90.07,92.07,88.02,89.03,2104477
2022-07-05T21:00:00Z,88.36,93.90,87.74,90.55,2201545
2022-07-06T21:00:00Z,90.25,90.83,88.81,88.98,3775087
2022-07-07T21:00:00Z,88.98,90.98,87.13,90.39,4573585
2022-07-08T21:00:00Z,89.87,91.36,88.67,89.00,3552755
2022-07-11T21:00:00Z,89.23,92.99,86.94,90.59,3844439
2022-07-12T21:00:00Z,91.10,92.31,89.55,89.59,5553887
2022-07-13T21:00:00Z,88.94,89.01,86.35,87.79,3065911
2022-07-14T21:00:00Z,87.62,91.39,87.16,90.50,4195047
2022-07-15T21:00:00Z,90.23,90.71,88.56,90.57,4188629
2022-07-18T21:00:00Z,90.11,90.42,88.76,88.93,1977033
2022-07-19T21:00:00Z,89.87,90.71,88.10,88.77,2288031
2022-07-20T21:00:00Z,89.43,89.68,85.39,85.83,1855678
2022-07-21T21:00:00Z,85.63,87.43,83.75,86.80,2522611
2022-07-22T21:00:00Z,87.16,87.34,86.54,86.94,4635092
2022-07-25T21:00:00Z,87.03,88.79,84.85,86.64,4924060
2022-07-26T21:00:00Z,86.43,86.77,84.16,85.14,3239148
2022-07-27T21:00:00Z,84.97,85.30,83.31,84.45,2436569
2022-07-28T21:00:00Z,84.95,87.28,83.88,86.71,2321297
2022-07-29T21:00:00Z,86.82,89.60,86.52,89.24,3899138
2022-08-01T21:00:00Z,89.33,90.27,87.97,90.16,3496070
2022-08-02T21:00:00Z,89.78,92.15,88.39,91.22,3788245
2022-08-03T21:00:00Z,90.97,96.86,89.95,93.17,2431120
2022-08-04T21:00:00Z,92.59,96.11,92.45,95.12,5630336
2022-08-05T21:00:00Z,94.61,94.64,92.17,94.49,3197788
2022-08-08T21:00:00Z,94.57,98.27,92.55,96.27,4758037
2022-08-09T21:00:00Z,96.86,97.82,92.73,93.91,2978154
2022-08-10T21:00:00Z,93.72,95.64,92.80,93.89,2993912
2022-08-11T21:00:00Z,94.80,96.01,93.19,93.49,6533722
2022-08-12T21:00:00Z,93.47,98.08,92.81,96.67,2565224
2022-08-15T21:00:00Z,96.67,100.39,96.09,97.34,4963257
2022-08-16T21:00:00Z,97.84,99.61,96.62,97.97,5706155
2022-08-17T21:00:00Z,97.50,98.17,96.82,97.00,5068876
2022-08-18T21:00:00Z,97.38,99.72,94.41,96.05,3239119
2022-08-19T21:00:00Z,95.82,98.29,95.04,97.53,1723511
2022-08-22T21:00:00Z,97.57,100.84,96.20,97.84,4892425
2022-08-23T21:00:00Z,98.08,98.80,96.12,97.52,2740504
2022-08-24T21:00:00Z,98.07,101.56,96.88,99.98,3173121
2022-08-25T21:00:00Z,99.95,101.14,99.91,100.86,3520531
2022-08-26T21:00:00Z,101.10,102.31,100.47,101.02,4884194
2022-08-29T21:00:00Z,100.92,103.23,98.38,102.94,3156746
2022-08-30T21:00:00Z,103.63,104.70,102.09,104.16,5709326
2022-08-31T21:00:00Z,103.69,105.63,101.36,105.42,1808664
2022-09-01T21:00:00Z,106.15,108.86,104.79,105.47,1969389
2022-09-02T21:00:00Z,105.19,106.22,100.41,101.40,3324240
2022-09-05T21:00:00Z,101.80,102.34,99.08,100.86,2992091
2022-09-06T21:00:00Z,101.53,102.23,97.41,98.28,3336008
2022-09-07T21:00:00Z,97.93,99.17,96.26,98.56,2513817
2022-09-08T21:00:00Z,98.31,98.70,97.65,97.68,7090109
2022-09-09T21:00:00Z,98.80,99.99,94.18,95.41,2994191
2022-09-12T21:00:00Z,95.64,96.78,93.72,93.92,3464280
2022-09-13T21:00:00Z,94.37,95.98,93.42,93.97,1629598
2022-09-14T21:00:00Z,95.03,95.64,92.51,93.88,4424065
2022-09-15T21:00:00Z,93.88,95.60,93.59,94.17,3143935
2022-09-16T21:00:00Z,94.19,95.13,88.17,91.58,2822502
2022-09-19T21:00:00Z,91.70,92.61,90.04,91.23,3911285
2022-09-20T21:00:00Z,91.64,93.79,85.65,88.25,2697097
2022-09-21T21:00:00Z,88.57,91.11,88.44,90.79,2503289
2022-09-22T21:00:00Z,91.01,92.29,90.05,90.52,1602257
2022-09-23T21:00:00Z,90.42,91.60,89.44,91.27,4093501
2022-09-26T21:00:00Z,90.75,94.07,90.05,92.08,3496929
2022-09-27T21:00:00Z,92.44,92.52,87.44,89.72,3461683
2022-09-28T21:00:00Z,90.12,91.21,88.30,88.94,2225401
2022-09-29T21:00:00Z,88.96,90.39,88.01,88.27,6924501
2022-09-30T21:00:00Z,87.40,90.02,86.81,88.19,4383704
2022-10-03T21:00:00Z,88.01,88.31,86.02,87.51,2367055
2022-10-04T21:00:00Z,87.31,87.67,86.31,86.55,4793271
2022-10-05T21:00:00Z,86.22,88.71,84.33,88.03,4166119
2022-10-06T21:00:00Z,87.16,88.40,85.23,87.13,2665011
2022-10-07T21:00:00Z,87.15,87.95,86.83,86.90,2592896
2022-10-10T21:00:00Z,86.97,88.69,86.27,87.51,2504318
2022-10-11T21:00:00Z,87.84,90.30,86.77,86.98,2214232
2022-10-12T21:00:00Z,86.89,87.79,84.33,84.46,2864549
2022-10-13T21:00:00Z,84.49,84.72,79.02,81.75,3007447
2022-10-14T21:00:00Z,81.35,82.75,79.17,82.42,4735196
2022-10-17T21:00:00Z,81.55,83.35,80.28,83.08,3089631
2022-10-18T21:00:00Z,83.28,86.43,81.53,82.90,1614904
2022-10-19T21:00:00Z,82.56,85.04,81.01,82.57,6149146
2022-10-20T21:00:00Z,82.92,83.13,82.66,82.87,2239902
2022-10-21T21:00:00Z,82.67,83.10,80.58,80.95,4890703
2022-10-24T21:00:00Z,80.59,83.25,80.05,81.75,3362614
2022-10-25T21:00:00Z,81.92,82.25,79.85,81.28,4533982
2022-10-26T21:00:00Z,81.37,83.23,77.78,78.83,2055023
2022-10-27T21:00:00Z,78.83,80.46,74.79,77.41,2516168
2022-10-28T21:00:00Z,76.98,78.39,76.86,77.93,3694902
2022-10-31T21:00:00Z,77.84,79.25,76.78,78.59,5119810
2022-11-01T21:00:00Z,78.76,80.27,74.24,76.85,4643276
2022-11-02T21:00:00Z,76.99,78.78,75.01,76.79,3602314
2022-11-03T21:00:00Z,76.97,77.49,76.18,77.33,3642024
2022-11-04T21:00:00Z,77.52,78.92,74.73,75.50,4676877
2022-11-07T21:00:00Z,75.67,77.42,75.57,77.12,3713140
2022-11-08T21:00:00Z,77.52,77.84,75.42,75.53,6203847
2022-11-09T21:00:00Z,75.40,76.12,74.89,75.96,5344140
2022-11-10T21:00:00Z,75.57,76.82,74.22,76.10,3162864
2022-11-11T21:00:00Z,76.09,76.87,74.23,75.54,3431572
2022-11-14T21:00:00Z,75.71,78.72,75.26,76.36,2822177
2022-11-15T21:00:00Z,76.26,77.00,73.23,75.65,3032520
2022-11-16T21:00:00Z,75.83,80.14,74.50,78.39,2544531
2022-11-17T21:00:00Z,77.89,80.64,76.95,79.71,5367703
2022-11-18T21:00:00Z,79.56,80.83,79.30,80.02,3284030
2022-11-21T21:00:00Z,80.52,84.30,79.20,82.17,4267248
2022-11-22T21:00:00Z,82.08,85.28,79.32,83.54,2430110
2022-11-23T21:00:00Z,84.31,86.82,82.50,84.63,5635675
2022-11-24T21:00:00Z,85.32,85.50,83.88,84.00,4092071
2022-11-25T21:00:00Z,84.77,87.38,83.45,83.70,3428319
2022-11-28T21:00:00Z,83.61,84.78,83.11,84.26,4301165
2022-11-29T21:00:00Z,83.83,85.83,82.66,85.10,2268208
2022-11-30T21:00:00Z,84.71,86.85,84.30,85.21,3486512
2022-12-01T21:00:00Z,85.62,86.68,83.52,84.24,3490461
2022-12-02T21:00:00Z,84.76,88.45,83.32,83.87,1811531
2022-12-05T21:00:00Z,84.30,85.79,83.57,83.79,4339037
2022-12-06T21:00:00Z,83.13,86.09,82.80,85.91,3858891
2022-12-07T21:00:00Z,86.26,86.78,83.82,84.45,2664714
2022-12-08T21:00:00Z,85.26,86.63,83.92,86.22,3948814
2022-12-09T21:00:00Z,86.58,89.52,85.06,87.73,3028476
2022-12-12T21:00:00Z,87.49,89.02,86.94,87.14,2753401
2022-12-13T21:00:00Z,86.86,87.73,86.31,87.50,1939618
2022-12-14T21:00:00Z,86.84,89.54,85.47,89.45,5980020
2022-12-15T21:00:00Z,88.95,89.95,85.61,87.56,2962218
2022-12-16T21:00:00Z,87.65,89.46,86.47,87.25,1928930
2022-12-19T21:00:00Z,86.25,90.28,83.28,90.09,4109028
2022-12-20T21:00:00Z,90.95,91.82,87.35,87.77,2825492
2022-12-21T21:00:00Z,87.48,89.29,86.13,88.77,3532057
2022-12-22T21:00:00Z,88.68,90.58,88.09,90.17,4207667
2022-12-23T21:00:00Z,89.97,91.23,88.34,88.63,5045337
2022-12-26T21:00:00Z,88.36,89.33,86.59,87.36,4942670
2022-12-27T21:00:00Z,87.12,87.20,84.54,86.33,3343120
2022-12-28T21:00:00Z,86.56,87.01,83.85,85.24,4887840
2022-12-29T21:00:00Z,85.67,85.76,84.39,85.12,4680194
2022-12-30T21:00:00Z,85.55,85.98,81.92,82.94,2319254
2023-01-02T21:00:00Z,83.39,84.65,80.62,83.73,3760119
2023-01-03T21:00:00Z,83.73,83.91,82.22,83.71,1597058
2023-01-04T21:00:00Z,83.04,86.36,81.26,85.13,3562694
2023-01-05T21:00:00Z,84.71,87.25,83.75,86.55,4906517
2023-01-06T21:00:00Z,86.54,88.22,86.38,87.20,3375678
2023-01-09T21:00:00Z,86.90,87.34,86.81,87.27,3220679
2023-01-10T21:00:00Z,87.53,90.43,87.17,89.65,1977233
2023-01-11T21:00:00Z,90.18,90.63,89.34,89.78,1923180
2023-01-12T21:00:00Z,89.17,93.75,88.51,91.02,3562677
2023-01-13T21:00:00Z,91.35,91.98,88.29,90.25,4321283
2023-01-16T21:00:00Z,90.49,94.27,89.99,90.52,3921928
2023-01-17T21:00:00Z,91.00,91.13,88.78,90.13,2085898
2023-01-18T21:00:00Z,90.96,93.96,88.42,89.95,2407036
2023-01-19T21:00:00Z,90.54,92.36,90.28,92.15,4137160
2023-01-20T21:00:00Z,91.50,92.09,90.89,91.31,4555245
2023-01-23T21:00:00Z,91.18,92.05,89.78,91.33,4011775
2023-01-24T21:00:00Z,92.10,94.04,91.89,93.53,2802470
2023-01-25T21:00:00Z,93.70,94.35,91.48,93.56,2878563
2023-01-26T21:00:00Z,93.74,94.43,93.15,93.21,3941685
2023-01-27T21:00:00Z,92.99,95.44,91.97,94.02,2866287
2023-01-30T21:00:00Z,93.97,96.50,91.75,93.68,4322907
2023-01-31T21:00:00Z,93.30,94.75,92.18,92.62,2212311
2023-02-01T21:00:00Z,92.52,93.85,90.73,91.51,6242221
2023-02-02T21:00:00Z,91.53,92.23,91.30,91.88,1937882
2023-02-03T21:00:00Z,91.73,92.68,90.49,91.63,4080753
2023-02-06T21:00:00Z,92.28,93.70,91.84,93.01,1091112
2023-02-07T21:00:00Z,93.37,94.50,90.93,93.00,4096219
2023-02-08T21:00:00Z,92.63,93.62,92.51,93.22,2491705
2023-02-09T21:00:00Z,93.25,95.06,92.72,94.29,3793333
2023-02-10T21:00:00Z,94.99,97.11,94.09,96.77,2742173
2023-02-13T21:00:00Z,96.79,97.62,95.16,95.34,3738110
2023-02-14T21:00:00Z,96.02,96.33,93.60,96.26,4386512
2023-02-15T21:00:00Z,95.61,96.39,94.66,94.88,2776603
2023-02-16T21:00:00Z,94.94,96.67,92.69,94.39,4560077
2023-02-17T21:00:00Z,94.60,96.57,91.22,92.79,3649232
2023-02-20T21:00:00Z,92.53,93.26,92.30,92.91,4829562
2023-02-21T21:00:00Z,92.89,93.44,90.28,90.64,3255163
2023-02-22T21:00:00Z,90.00,92.67,89.13,91.20,3620433
2023-02-23T21:00:00Z,91.51,92.68,90.80,90.92,2701732
2023-02-24T21:00:00Z,90.78,94.66,89.80,91.49,2347746
2023-02-27T21:00:00Z,91.75,94.49,90.35,92.19,5292091
2023-02-28T21:00:00Z,91.31,93.54,87.07,92.39,2034941
2023-03-01T21:00:00Z,92.70,96.04,91.11,93.72,6373083
2023-03-02T21:00:00Z,93.83,97.93,91.86,94.88,5122350
2023-03-03T21:00:00Z,95.47,95.71,93.44,95.49,3286933
2023-03-06T21:00:00Z,95.45,99.63,94.92,97.81,4147348
2023-03-07T21:00:00Z,98.05,100.85,95.29,96.86,3300735
2023-03-08T21:00:00Z,96.91,99.59,95.63,97.41,4380292
2023-03-09T21:00:00Z,97.85,99.32,94.26,95.93,2083327
2023-03-10T21:00:00Z,95.95,96.83,95.38,96.62,5923803
2023-03-13T21:00:00Z,96.73,96.85,95.70,96.66,2334993
2023-03-14T21:00:00Z,96.23,97.79,95.90,97.76,3491888
2023-03-15T21:00:00Z,98.06,99.32,95.44,98.65,2489513
2023-03-16T21:00:00Z,98.80,99.81,96.68,99.50,2489106
2023-03-17T21:00:00Z,98.88,99.67,96.44,98.20,7285145
2023-03-20T21:00:00Z,98.44,101.39,98.27,98.77,4077410
2023-03-21T21:00:00Z,99.27,100.51,98.42,98.74,3868591
2023-03-22T21:00:00Z,98.71,102.35,95.26,97.49,3168343
2023-03-23T21:00:00Z,97.72,97.96,96.02,97.01,2646803
2023-03-24T21:00:00Z,96.87,100.72,96.34,97.72,2541469
2023-03-27T21:00:00Z,97.62,100.46,96.78,99.44,2712932
2023-03-28T21:00:00Z,98.73,99.73,97.09,98.15,3388906
2023-03-29T21:00:00Z,96.92,98.47,94.94,98.32,2678247
2023-03-30T21:00:00Z,98.17,101.05,95.42,99.29,3300159
2023-03-31T21:00:00Z,99.11,100.63,96.17,97.13,7498146
2023-04-03T21:00:00Z,97.21,99.01,95.89,97.07,4098032
2023-04-04T21:00:00Z,97.56,100.33,97.21,97.61,2037093
2023-04-05T21:00:00Z,97.72,101.14,96.03,99.38,4373627
2023-04-06T21:00:00Z,99.38,101.89,97.22,99.10,4876420
2023-04-07T21:00:00Z,99.42,101.05,97.32,97.91,2741093
2023-04-10T21:00:00Z,97.96,100.26,95.35,96.25,2050560
2023-04-11T21:00:00Z,95.91,97.11,93.17,94.13,4203797
2023-04-12T21:00:00Z,94.27,96.25,92.48,93.31,5315929
2023-04-13T21:00:00Z,93.45,97.65,92.71,95.38,7641208
2023-04-14T21:00:00Z,95.20,95.61,94.32,94.76,2852235
2023-04-17T21:00:00Z,94.64,95.77,94.38,94.53,3228348
2023-04-18T21:00:00Z,94.00,96.11,92.34,94.30,4426269
2023-04-19T21:00:00Z,93.97,96.74,92.58,94.74,4076884
2023-04-20T21:00:00Z,95.43,97.34,94.77,96.36,4394050
2023-04-21T21:00:00Z,96.92,97.69,94.82,96.19,2890160
2023-04-24T21:00:00Z,95.28,99.08,94.54,96.22,3304272
2023-04-25T21:00:00Z,96.11,99.49,94.89,98.20,3883236
2023-04-26T21:00:00Z,98.30,100.56,96.66,98.72,3740059
2023-04-27T21:00:00Z,99.15,100.72,95.81,98.13,6474918
2023-04-28T21:00:00Z,98.10,98.36,97.49,98.13,1802192
2023-05-01T21:00:00Z,97.86,99.20,97.75,98.82,2556059
2023-05-02T21:00:00Z,99.44,102.46,94.02,96.36,2463302
2023-05-03T21:00:00Z,97.53,101.27,94.51,96.83,2619015
2023-05-04T21:00:00Z,96.21,98.65,94.37,96.92,2553593
2023-05-05T21:00:00Z,97.25,97.98,93.93,95.03,1294708
2023-05-08T21:00:00Z,95.03,96.31,94.53,94.99,3598016
2023-05-09T21:00:00Z,94.79,96.12,93.44,93.59,2884561
2023-05-10T21:00:00Z,93.87,95.00,92.98,93.28,3862844
2023-05-11T21:00:00Z,93.25,95.20,91.61,92.43,4772226
2023-05-12T21:00:00Z,92.64,93.25,90.26,91.22,2337780
2023-05-15T21:00:00Z,90.66,90.87,89.55,90.68,4779443
2023-05-16T21:00:00Z,90.42,95.04,89.21,92.16,5296077
2023-05-17T21:00:00Z,91.86,92.31,90.00,90.82,2437630
2023-05-18T21:00:00Z,90.76,91.49,88.23,89.05,2639043
2023-05-19T21:00:00Z,89.22,90.02,88.96,89.20,2247470
2023-05-22T21:00:00Z,89.74,92.35,87.83,91.88,5385944
2023-05-23T21:00:00Z,91.80,94.73,87.78,89.09,2488144
2023-05-24T21:00:00Z,88.67,89.85,87.44,88.99,3406159
2023-05-25T21:00:00Z,89.05,89.82,88.61,89.68,4623148
2023-05-26T21:00:00Z,89.50,90.08,88.21,89.80,2451860
2023-05-29T21:00:00Z,89.99,91.12,86.62,89.17,3618685
2023-05-30T21:00:00Z,88.95,90.75,88.75,88.81,4118333
2023-05-31T21:00:00Z,88.35,89.84,87.26,89.72,4909972
2023-06-01T21:00:00Z,89.47,91.37,88.39,88.96,2436813
2023-06-02T21:00:00Z,89.16,91.50,86.73,89.56,2095201
2023-06-05T21:00:00Z,89.85,90.70,89.30,89.63,4890345
2023-06-06T21:00:00Z,89.19,89.69,86.11,88.67,3915967
2023-06-07T21:00:00Z,89.20,89.26,87.49,87.81,3879762
2023-06-08T21:00:00Z,88.50,88.84,87.25,88.68,2555480
2023-06-09T21:00:00Z,89.04,89.75,87.67,89.62,2998901
2023-06-12T21:00:00Z,89.21,89.98,85.89,88.17,4643982
2023-06-13T21:00:00Z,88.36,89.78,86.76,87.03,1935865
2023-06-14T21:00:00Z,87.13,88.62,84.43,87.32,5451826
2023-06-15T21:00:00Z,87.50,88.07,86.47,86.85,3209420
2023-06-16T21:00:00Z,86.52,86.75,85.75,86.59,4825284
2023-06-19T21:00:00Z,86.67,86.96,85.35,86.08,4613710
2023-06-20T21:00:00Z,85.98,90.05,83.86,88.68,2220852
2023-06-21T21:00:00Z,88.86,90.12,86.15,89.39,5701858
2023-06-22T21:00:00Z,89.72,90.60,84.79,88.86,3633358
2023-06-23T21:00:00Z,89.11,90.25,88.29,88.45,2769569
2023-06-26T21:00:00Z,87.80,90.92,85.61,90.35,3630785
2023-06-27T21:00:00Z,90.88,91.24,89.19,89.44,3991702
2023-06-28T21:00:00Z,89.08,92.57,87.13,89.99,7553307
2023-06-29T21:00:00Z,90.12,92.79,88.95,90.12,4297434
2023-06-30T21:00:00Z,90.40,91.20,88.70,88.96,3401510
2023-07-03T21:00:00Z,88.38,91.56,87.97,90.83,1982723
2023-07-04T21:00:00Z,90.95,93.08,88.93,90.06,4418731
2023-07-05T21:00:00Z,90.01,92.73,89.10,91.19,1642222
2023-07-06T21:00:00Z,91.90,93.09,90.87,91.43,8654115
2023-07-07T21:00:00Z,91.91,93.64,88.86,90.54,5540472
2023-07-10T21:00:00Z,91.12,94.83,90.84,93.48,4282946
2023-07-11T21:00:00Z,93.26,94.83,93.08,94.40,6053481
2023-07-12T21:00:00Z,95.05,98.54,91.49,96.36,1818153
2023-07-13T21:00:00Z,95.85,96.40,95.03,96.18,4684616
